layer,text,value,uplink,fCode
3,S25 胸部〈郭〉の血管損傷,190254,190198,S
3,S25.0 胸部大動脈損傷,190255,190198,S
3,S25.1 腕頭動脈又は鎖骨下動脈の損傷,190256,190198,S
3,S25.2 上大静脈損傷,190257,190198,S
3,S25.3 腕頭静脈又は鎖骨下静脈の損傷,190258,190198,S
3,S25.4 肺血管損傷,190259,190198,S
3,S25.5 肋間血管損傷,190260,190198,S
3,S25.7 胸部〈郭〉の多発性血管損傷,190261,190198,S
3,S25.8 胸部〈郭〉のその他の血管損傷,190262,190198,S
3,S25.9 胸部〈郭〉の詳細不明の血管損傷,190263,190198,S
3,S26 心臓損傷,190264,190198,S
3,S26.0 心膜血腫を伴う心臓損傷,190265,190198,S
3,S26.0A 心膜血腫を伴う心臓損傷,胸腔に達する開放創を伴わないもの,190266,190198,S
3,S26.0B 心膜血腫を伴う心臓損傷,胸腔に達する開放創を伴うもの,190267,190198,S
3,S26.8 心臓のその他の損傷,190268,190198,S
3,S26.8A 心臓のその他の損傷,胸腔に達する開放創を伴わないもの,190269,190198,S
3,S26.8B 心臓のその他の損傷,胸腔に達する開放創を伴うもの,190270,190198,S
3,S26.9 心臓損傷,詳細不明,190271,190198,S
3,S26.9A 心臓損傷,詳細不明,胸腔に達する開放創を伴わないもの,190272,190198,S
3,S26.9B 心臓損傷,詳細不明,胸腔に達する開放創を伴うもの,190273,190198,S
3,S27 その他及び詳細不明の胸腔内臓器の損傷,190274,190198,S
3,S27.0 外傷性気胸,190275,190198,S
3,S27.0A 外傷性気胸,胸腔に達する開放創を伴わないもの,190276,190198,S
3,S27.0B 外傷性気胸,胸腔に達する開放創を伴うもの,190277,190198,S
3,S27.1 外傷性血胸,190278,190198,S
3,S27.1A 外傷性血胸,胸腔に達する開放創を伴わないもの,190279,190198,S
3,S27.1B 外傷性血胸,胸腔に達する開放創を伴うもの,190280,190198,S
3,S27.2 外傷性血気胸,190281,190198,S
3,S27.2A 外傷性血気胸,胸腔に達する開放創を伴わないもの,190282,190198,S
3,S27.2B 外傷性血気胸,胸腔に達する開放創を伴うもの,190283,190198,S
3,S27.3 その他の肺損傷,190284,190198,S
3,S27.3A その他の肺損傷,胸腔に達する開放創を伴わないもの,190285,190198,S
3,S27.3B その他の肺損傷,胸腔に達する開放創を伴うもの,190286,190198,S
3,S27.4 気管支損傷,190287,190198,S
3,S27.4A 気管支損傷,胸腔に達する開放創を伴わないもの,190288,190198,S
3,S27.4B 気管支損傷,胸腔に達する開放創を伴うもの,190289,190198,S
3,S27.5 胸部〈郭〉の気管損傷,190290,190198,S
3,S27.5A 胸部〈郭〉の気管損傷,胸腔に達する開放創を伴わないもの,190291,190198,S
3,S27.5B 胸部〈郭〉の気管損傷,胸腔に達する開放創を伴うもの,190292,190198,S
3,S27.6 胸膜損傷,190293,190198,S
3,S27.6A 胸膜損傷,胸腔に達する開放創を伴わないもの,190294,190198,S
3,S27.6B 胸膜損傷,胸腔に達する開放創を伴うもの,190295,190198,S
3,S27.7 胸腔内臓器の多発性損傷,190296,190198,S
3,S27.7A 胸腔内臓器の多発性損傷,胸腔に達する開放創を伴わないもの,190297,190198,S
3,S27.7B 胸腔内臓器の多発性損傷,胸腔に達する開放創を伴うもの,190298,190198,S
3,S27.8 その他の明示された胸腔内臓器の損傷,190299,190198,S
3,S27.8A その他の明示された胸腔内臓器の損傷,胸腔に達する開放創を伴わないもの,190300,190198,S
3,S27.8B その他の明示された胸腔内臓器の損傷,胸腔に達する開放創を伴うもの,190301,190198,S
3,S27.9 詳細不明の胸腔内臓器の損傷,190302,190198,S
3,S27.9A 詳細不明の胸腔内臓器の損傷,胸腔に達する開放創を伴わないもの,190303,190198,S
3,S27.9B 詳細不明の胸腔内臓器の損傷,胸腔に達する開放創を伴うもの,190304,190198,S
3,S28 胸部〈郭〉の挫滅損傷及び外傷性切断,190305,190198,S
3,S28.0 胸部挫滅,190306,190198,S
3,S28.1 胸部〈郭〉の外傷性切断,190307,190198,S
3,S29 胸部〈郭〉のその他及び詳細不明の損傷,190308,190198,S
3,S29.0 胸部〈郭〉の筋及び腱の損傷,190309,190198,S
3,S29.7 胸部〈郭〉の多発性損傷,190310,190198,S
3,S29.8 胸部〈郭〉のその他の明示された損傷,190311,190198,S
3,S29.9 胸部〈郭〉の詳細不明の損傷,190312,190198,S
2,(S30-S39) 腹部,下背部,腰椎及び骨盤部の損傷(S30-S39),190313,190001,S
3,S30 腹部,下背部及び骨盤部の表在損傷,190314,190313,S
3,S30.0 下背部及び骨盤部の挫傷,190315,190313,S
3,S30.1 腹壁の挫傷,190316,190313,S
3,S30.2 外性器の挫傷,190317,190313,S
3,S30.7 腹部,下背部及び骨盤部の多発性表在損傷,190318,190313,S
3,S30.8 腹部,下背部及び骨盤部のその他の表在損傷,190319,190313,S
3,S30.9 腹部,下背部及び骨盤部の表在損傷,部位不明,190320,190313,S
3,S31 腹部,下背部及び骨盤部の開放創,190321,190313,S
3,S31.0 下背部及び骨盤部の開放創,190322,190313,S
3,S31.1 腹壁の開放創,190323,190313,S
3,S31.2 陰茎の開放創,190324,190313,S
3,S31.3 陰のう〈嚢〉及び精巣〈睾丸〉の開放創,190325,190313,S
3,S31.4 腟及び外陰の開放創,190326,190313,S
3,S31.5 その他及び詳細不明の外性器の開放創,190327,190313,S
3,S31.7 腹部,下背部及び骨盤部の多発性開放創,190328,190313,S
3,S31.8 腹部のその他及び部位不明の開放創,190329,190313,S
3,S32 腰椎及び骨盤の骨折,190330,190313,S
3,S32.0 腰椎骨折,190331,190313,S
3,S32.0A 腰椎骨折,閉鎖性,190332,190313,S
3,S32.0B 腰椎骨折,開放性,190333,190313,S
3,S32.1 仙骨骨折,190334,190313,S
3,S32.1A 仙骨骨折,閉鎖性,190335,190313,S
3,S32.1B 仙骨骨折,開放性,190336,190313,S
3,S32.2 尾骨骨折,190337,190313,S
3,S32.2A 尾骨骨折,閉鎖性,190338,190313,S
3,S32.2B 尾骨骨折,開放性,190339,190313,S
3,S32.3 腸骨骨折,190340,190313,S
3,S32.3A 腸骨骨折,閉鎖性,190341,190313,S
3,S32.3B 腸骨骨折,開放性,190342,190313,S
3,S32.4 寛骨臼骨折,190343,190313,S
3,S32.4A 寛骨臼骨折,閉鎖性,190344,190313,S
3,S32.4B 寛骨臼骨折,開放性,190345,190313,S
3,S32.5 恥骨骨折,190346,190313,S
3,S32.5A 恥骨骨折,閉鎖性,190347,190313,S
3,S32.5B 恥骨骨折,開放性,190348,190313,S
3,S32.7 腰椎及び骨盤の多発骨折,190349,190313,S
3,S32.7A 腰椎及び骨盤の多発骨折,閉鎖性,190350,190313,S
3,S32.7B 腰椎及び骨盤の多発骨折,開放性,190351,190313,S
3,S32.8 腰椎及び骨盤のその他及び部位不明の骨折,190352,190313,S
3,S32.8A 腰椎及び骨盤のその他及び部位不明の骨折,閉鎖性,190353,190313,S
3,S32.8B 腰椎及び骨盤のその他及び部位不明の骨折,開放性,190354,190313,S
3,S33 腰椎及び骨盤の関節及び靱帯の脱臼,捻挫及びストレイン,190355,190313,S
3,S33.0 腰部椎間板の外傷性断裂,190356,190313,S
3,S33.1 腰椎脱臼,190357,190313,S
3,S33.2 仙腸関節及び仙尾関節の脱臼,190358,190313,S
3,S33.3 腰椎及び骨盤のその他及び部位不明の脱臼,190359,190313,S
3,S33.4 恥骨結合の外傷性離開,190360,190313,S
3,S33.5 腰椎の捻挫及びストレイン,190361,190313,S
3,S33.6 仙腸関節の捻挫及びストレイン,190362,190313,S
3,S33.7 腰椎及び骨盤のその他及び部位不明の捻挫及びストレイン,190363,190313,S
3,S34 腹部,下背部及び骨盤部の神経及び脊髄の損傷,190364,190313,S
3,S34.0 腰髄の振とう〈盪〉(症)及び浮腫,190365,190313,S
3,S34.1 腰髄のその他の損傷,190366,190313,S
3,S34.2 腰椎及び仙椎の神経根損傷,190367,190313,S
3,S34.3 馬尾損傷,190368,190313,S
3,S34.4 腰仙神経そう〈叢〉損傷,190369,190313,S
3,S34.5 腰部,仙骨部及び骨盤部の交感神経損傷,190370,190313,S
3,S34.6 腹部,下背部及び骨盤部の末梢神経損傷,190371,190313,S
3,S34.8 腹部,下背部及び骨盤部のその他及び詳細不明の神経損傷,190372,190313,S
3,S35 腹部,下背部及び骨盤部の血管損傷,190373,190313,S
3,S35.0 腹部大動脈損傷,190374,190313,S
3,S35.1 下大静脈損傷,190375,190313,S
3,S35.2 腹腔動脈又は腸間膜動脈の損傷,190376,190313,S
3,S35.3 門脈又は脾静脈の損傷,190377,190313,S
3,S35.4 腎血管損傷,190378,190313,S
3,S35.5 腸骨部の血管損傷,190379,190313,S
3,S35.7 腹部,下背部及び骨盤部の多発性血管損傷,190380,190313,S
3,S35.8 腹部,下背部及び骨盤部のその他の血管損傷,190381,190313,S
3,S35.9 腹部,下背部及び骨盤部の詳細不明の血管損傷,190382,190313,S
3,S36 腹腔内臓器の損傷,190383,190313,S
3,S36.0 脾損傷,190384,190313,S
3,S36.0A 脾損傷,腹腔に達する開放創を伴わないもの,190385,190313,S
3,S36.0B 脾損傷,腹腔に達する開放創を伴うもの,190386,190313,S
3,S36.1 肝又は胆のう〈嚢〉の損傷,190387,190313,S
3,S36.1A 肝又は胆のう〈嚢〉の損傷,腹腔に達する開放創を伴わないもの,190388,190313,S
3,S36.1B 肝又は胆のう〈嚢〉の損傷,腹腔に達する開放創を伴うもの,190389,190313,S
3,S36.2 膵損傷,190390,190313,S
3,S36.2A 膵損傷,腹腔に達する開放創を伴わないもの,190391,190313,S
3,S36.2B 膵損傷,腹腔に達する開放創を伴うもの,190392,190313,S
3,S36.3 胃損傷,190393,190313,S
3,S36.3A 胃損傷,腹腔に達する開放創を伴わないもの,190394,190313,S
3,S36.3B 胃損傷,腹腔に達する開放創を伴うもの,190395,190313,S
3,S36.4 小腸損傷,190396,190313,S
3,S36.4A 小腸損傷,腹腔に達する開放創を伴わないもの,190397,190313,S
3,S36.4B 小腸損傷,腹腔に達する開放創を伴うもの,190398,190313,S
3,S36.5 大腸損傷,190399,190313,S
3,S36.5A 大腸損傷,腹腔に達する開放創を伴わないもの,190400,190313,S
3,S36.5B 大腸損傷,腹腔に達する開放創を伴うもの,190401,190313,S
3,S36.6 直腸損傷,190402,190313,S
3,S36.6A 直腸損傷,腹腔に達する開放創を伴わないもの,190403,190313,S
3,S36.6B 直腸損傷,腹腔に達する開放創を伴うもの,190404,190313,S
3,S36.7 腹腔内臓器の多発性損傷,190405,190313,S
3,S36.7A 腹腔内臓器の多発性損傷,腹腔に達する開放創を伴わないもの,190406,190313,S
3,S36.7B 腹腔内臓器の多発性損傷,腹腔に達する開放創を伴うもの,190407,190313,S
3,S36.8 その他の腹腔内臓器の損傷,190408,190313,S
3,S36.8A その他の腹腔内臓器の損傷,腹腔に達する開放創を伴わないもの,190409,190313,S
3,S36.8B その他の腹腔内臓器の損傷,腹腔に達する開放創を伴うもの,190410,190313,S
3,S36.9 詳細不明の腹腔内臓器の損傷,190411,190313,S
3,S36.9A 詳細不明の腹腔内臓器の損傷,腹腔に達する開放創を伴わないもの,190412,190313,S
3,S36.9B 詳細不明の腹腔内臓器の損傷,腹腔に達する開放創を伴うもの,190413,190313,S
3,S37 腎尿路生殖器及び骨盤臓器の損傷,190414,190313,S
3,S37.0 腎損傷,190415,190313,S
3,S37.0A 腎損傷,骨盤腔に達する開放創を伴わないもの,190416,190313,S
3,S37.0B 腎損傷,骨盤腔に達する開放創を伴うもの,190417,190313,S
3,S37.1 尿管損傷,190418,190313,S
3,S37.1A 尿管損傷,骨盤腔に達する開放創を伴わないもの,190419,190313,S
3,S37.1B 尿管損傷,骨盤腔に達する開放創を伴うもの,190420,190313,S
3,S37.2 膀胱損傷,190421,190313,S
3,S37.2A 膀胱損傷,骨盤腔に達する開放創を伴わないもの,190422,190313,S
3,S37.2B 膀胱損傷,骨盤腔に達する開放創を伴うもの,190423,190313,S
3,S37.3 尿道損傷,190424,190313,S
3,S37.3A 尿道損傷,骨盤腔に達する開放創を伴わないもの,190425,190313,S
3,S37.3B 尿道損傷,骨盤腔に達する開放創を伴うもの,190426,190313,S
3,S37.4 卵巣損傷,190427,190313,S
3,S37.4A 卵巣損傷,骨盤腔に達する開放創を伴わないもの,190428,190313,S
3,S37.4B 卵巣損傷,骨盤腔に達する開放創を伴うもの,190429,190313,S
3,S37.5 卵管損傷,190430,190313,S
3,S37.5A 卵管損傷,骨盤腔に達する開放創を伴わないもの,190431,190313,S
3,S37.5B 卵管損傷,骨盤腔に達する開放創を伴うもの,190432,190313,S
3,S37.6 子宮損傷,190433,190313,S
3,S37.6A 子宮損傷,骨盤腔に達する開放創を伴わないもの,190434,190313,S
3,S37.6B 子宮損傷,骨盤腔に達する開放創を伴うもの,190435,190313,S
3,S37.7 骨盤臓器の多発性損傷,190436,190313,S
3,S37.7A 骨盤臓器の多発性損傷,骨盤腔に達する開放創を伴わないもの,190437,190313,S
3,S37.7B 骨盤臓器の多発性損傷,骨盤腔に達する開放創を伴うもの,190438,190313,S
3,S37.8 その他の骨盤臓器の損傷,190439,190313,S
3,S37.8A その他の骨盤臓器の損傷,骨盤腔に達する開放創を伴わないもの,190440,190313,S
3,S37.8B その他の骨盤臓器の損傷,骨盤腔に達する開放創を伴うもの,190441,190313,S
3,S37.9 詳細不明の骨盤臓器の損傷,190442,190313,S
3,S37.9A 詳細不明の骨盤臓器の損傷,骨盤腔に達する開放創を伴わないもの,190443,190313,S
3,S37.9B 詳細不明の骨盤臓器の損傷,骨盤腔に達する開放創を伴うもの,190444,190313,S
3,S38 腹部,下背部及び骨盤部の挫滅損傷及び外傷性切断,190445,190313,S
3,S38.0 外性器の挫滅損傷,190446,190313,S
3,S38.1 腹部,下背部及び骨盤部のその他及び部位不明の挫滅損傷,190447,190313,S
3,S38.2 外性器の外傷性切断,190448,190313,S
3,S38.3 腹部,下背部及び骨盤部のその他及び部位不明の外傷性切断,190449,190313,S
3,S39 腹部,下背部及び骨盤部のその他及び詳細不明の損傷,190450,190313,S
3,S39.0 腹部,下背部及び骨盤部の筋及び腱の損傷,190451,190313,S
3,S39.6 骨盤臓器を含む腹腔内臓器の損傷,190452,190313,S
3,S39.7 腹部,下背部及び骨盤部のその他の多発性損傷,190453,190313,S
3,S39.8 腹部,下背部及び骨盤部のその他の明示された損傷,190454,190313,S
3,S39.9 腹部,下背部及び骨盤部の詳細不明の損傷,190455,190313,S
2,(S40-S49) 肩及び上腕の損傷(S40-S49),190456,190001,S
3,S40 肩及び上腕の表在損傷,190457,190456,S
3,S40.0 肩及び上腕の挫傷,190458,190456,S
3,S40.7 肩及び上腕の多発性表在損傷,190459,190456,S
3,S40.8 肩及び上腕のその他の表在損傷,190460,190456,S
3,S40.9 肩及び上腕の表在損傷,詳細不明,190461,190456,S
3,S41 肩及び上腕の開放創,190462,190456,S
3,S41.0 肩の開放創,190463,190456,S
3,S41.1 上腕の開放創,190464,190456,S
3,S41.7 肩及び上腕の多発性開放創,190465,190456,S
3,S41.8 肩甲〈上肢〉帯のその他及び部位不明の開放創,190466,190456,S
3,S42 肩及び上腕の骨折,190467,190456,S
3,S42.0 鎖骨骨折,190468,190456,S
3,S42.0A 鎖骨骨折,閉鎖性,190469,190456,S
3,S42.0B 鎖骨骨折,開放性,190470,190456,S
3,S42.1 肩甲骨骨折,190471,190456,S
3,S42.1A 肩甲骨骨折,閉鎖性,190472,190456,S
3,S42.1B 肩甲骨骨折,開放性,190473,190456,S
3,S42.2 上腕骨近位端骨折,190474,190456,S
3,S42.2A 上腕骨近位端骨折,閉鎖性,190475,190456,S
3,S42.2B 上腕骨近位端骨折,開放性,190476,190456,S
3,S42.3 上腕骨骨幹部骨折,190477,190456,S
3,S42.3A 上腕骨骨幹部骨折,閉鎖性,190478,190456,S
3,S42.3B 上腕骨骨幹部骨折,開放性,190479,190456,S
3,S42.4 上腕骨遠位端骨折,190480,190456,S
3,S42.4A 上腕骨遠位端骨折,閉鎖性,190481,190456,S
3,S42.4B 上腕骨遠位端骨折,開放性,190482,190456,S
3,S42.7 鎖骨,肩甲骨及び上腕骨の多発骨折,190483,190456,S
3,S42.7A 鎖骨,肩甲骨及び上腕骨の多発骨折,閉鎖性,190484,190456,S
3,S42.7B 鎖骨,肩甲骨及び上腕骨の多発骨折,開放性,190485,190456,S
3,S42.8 肩及び上腕のその他の部位の骨折,190486,190456,S
3,S42.8A 肩及び上腕のその他の部位の骨折,閉鎖性,190487,190456,S
3,S42.8B 肩及び上腕のその他の部位の骨折,開放性,190488,190456,S
3,S42.9 肩甲〈上肢〉帯の骨折,部位不明,190489,190456,S
3,S42.9A 肩甲〈上肢〉帯の骨折,部位不明,閉鎖性,190490,190456,S
3,S42.9B 肩甲〈上肢〉帯の骨折,部位不明,開放性,190491,190456,S
3,S43 肩甲〈上肢〉帯の関節及び靱帯の脱臼,捻挫及びストレイン,190492,190456,S
3,S43.0 肩関節脱臼,190493,190456,S
3,S43.1 肩鎖関節脱臼,190494,190456,S
3,S43.2 胸鎖関節脱臼,190495,190456,S
3,S43.3 肩甲〈上肢〉帯のその他及び部位不明の脱臼,190496,190456,S
3,S43.4 肩関節の捻挫及びストレイン,190497,190456,S
3,S43.5 肩鎖関節の捻挫及びストレイン,190498,190456,S
3,S43.6 胸鎖関節の捻挫及びストレイン,190499,190456,S
3,S43.7 肩甲〈上肢〉帯のその他及び部位不明の捻挫及びストレイン,190500,190456,S
3,S44 肩及び上腕の神経損傷,190501,190456,S
3,S44.0 上腕の尺骨神経損傷,190502,190456,S
3,S44.1 上腕の正中神経損傷,190503,190456,S
3,S44.2 上腕の橈骨神経損傷,190504,190456,S
3,S44.3 腋窩神経損傷,190505,190456,S
3,S44.4 筋皮神経損傷,190506,190456,S
3,S44.5 肩及び上腕の皮膚知覚神経損傷,190507,190456,S
3,S44.7 肩及び上腕の多発性神経損傷,190508,190456,S
3,S44.8 肩及び上腕のその他の神経損傷,190509,190456,S
3,S44.9 肩及び上腕の詳細不明の神経損傷,190510,190456,S
3,S45 肩及び上腕の血管損傷,190511,190456,S
3,S45.0 腋窩動脈損傷,190512,190456,S
3,S45.1 上腕動脈損傷,190513,190456,S
3,S45.2 腋窩静脈又は上腕静脈の損傷,190514,190456,S
3,S45.3 肩及び上腕の表在静脈損傷,190515,190456,S
3,S45.7 肩及び上腕の多発性血管損傷,190516,190456,S
3,S45.8 肩及び上腕のその他の血管損傷,190517,190456,S
3,S45.9 肩及び上腕の詳細不明の血管損傷,190518,190456,S
3,S46 肩及び上腕の筋及び腱の損傷,190519,190456,S
3,S46.0 肩(回旋筋)腱板の筋及び腱の損傷,190520,190456,S
3,S46.1 上腕二頭筋長頭部の筋及び腱の損傷,190521,190456,S
3,S46.2 上腕二頭筋のその他の部位の筋及び腱の損傷,190522,190456,S
3,S46.3 上腕三頭筋の筋及び腱の損傷,190523,190456,S
3,S46.7 肩及び上腕の筋及び腱の多発性損傷,190524,190456,S
3,S46.8 肩及び上腕のその他の筋及び腱の損傷,190525,190456,S
3,S46.9 肩及び上腕の詳細不明の筋及び腱の損傷,190526,190456,S
3,S47 肩及び上腕の挫滅損傷,190527,190456,S
3,S48 肩及び上腕の外傷性切断,190528,190456,S
3,S48.0 肩関節部の外傷性切断,190529,190456,S
3,S48.1 肩と肘の間の外傷性切断,190530,190456,S
3,S48.9 肩及び上腕の外傷性切断,部位不明,190531,190456,S
3,S49 肩及び上腕のその他及び詳細不明の損傷,190532,190456,S
3,S49.7 肩及び上腕の多発性損傷,190533,190456,S
3,S49.8 肩及び上腕のその他の明示された損傷,190534,190456,S
3,S49.9 肩及び上腕の詳細不明の損傷,190535,190456,S
2,(S50-S59) 肘及び前腕の損傷(S50-S59),190536,190001,S
3,S50 前腕の表在損傷,190537,190536,S
3,S50.0 肘の挫傷,190538,190536,S
3,S50.1 前腕のその他及び部位不明の挫傷,190539,190536,S
3,S50.7 前腕の多発性表在損傷,190540,190536,S
3,S50.8 前腕のその他の表在損傷,190541,190536,S
3,S50.9 前腕の表在損傷,詳細不明,190542,190536,S
3,S51 前腕の開放創,190543,190536,S
3,S51.0 肘の開放創,190544,190536,S
3,S51.7 前腕の多発性開放創,190545,190536,S
3,S51.8 前腕のその他の部位の開放創,190546,190536,S
3,S51.9 前腕の開放創,部位不明,190547,190536,S
3,S52 前腕の骨折,190548,190536,S
3,S52.0 尺骨近位端骨折,190549,190536,S
3,S52.0A 尺骨近位端骨折,閉鎖性,190550,190536,S
3,S52.0B 尺骨近位端骨折,開放性,190551,190536,S
3,S52.1 橈骨近位端骨折,190552,190536,S
3,S52.1A 橈骨近位端骨折,閉鎖性,190553,190536,S
3,S52.1B 橈骨近位端骨折,開放性,190554,190536,S
3,S52.2 尺骨骨幹部骨折,190555,190536,S
3,S52.2A 尺骨骨幹部骨折,閉鎖性,190556,190536,S
3,S52.2B 尺骨骨幹部骨折,開放性,190557,190536,S
3,S52.3 橈骨骨幹部骨折,190558,190536,S
3,S52.3A 橈骨骨幹部骨折,閉鎖性,190559,190536,S
3,S52.3B 橈骨骨幹部骨折,開放性,190560,190536,S
3,S52.4 尺骨及び橈骨の両骨幹部の骨折,190561,190536,S
3,S52.4A 尺骨及び橈骨の両骨幹部の骨折,閉鎖性,190562,190536,S
3,S52.4B 尺骨及び橈骨の両骨幹部の骨折,開放性,190563,190536,S
3,S52.5 橈骨遠位端骨折,190564,190536,S
3,S52.5A 橈骨遠位端骨折,閉鎖性,190565,190536,S
3,S52.5B 橈骨遠位端骨折,開放性,190566,190536,S
3,S52.6 尺骨及び橈骨の両遠位端の骨折,190567,190536,S
3,S52.6A 尺骨及び橈骨の両遠位端の骨折,閉鎖性,190568,190536,S
3,S52.6B 尺骨及び橈骨の両遠位端の骨折,開放性,190569,190536,S
3,S52.7 前腕の多発骨折,190570,190536,S
3,S52.7A 前腕の多発骨折,閉鎖性,190571,190536,S
3,S52.7B 前腕の多発骨折,開放性,190572,190536,S
3,S52.8 前腕のその他の部位の骨折,190573,190536,S
3,S52.8A 前腕のその他の部位の骨折,閉鎖性,190574,190536,S
3,S52.8B 前腕のその他の部位の骨折,開放性,190575,190536,S
3,S52.9 前腕の骨折,部位不明,190576,190536,S
3,S52.9A 前腕の骨折,部位不明,閉鎖性,190577,190536,S
3,S52.9B 前腕の骨折,部位不明,開放性,190578,190536,S
3,S53 肘の関節及び靱帯の脱臼,捻挫及びストレイン,190579,190536,S
3,S53.0 橈骨頭の脱臼,190580,190536,S
3,S53.1 肘の脱臼,詳細不明,190581,190536,S
3,S53.2 外側側副靱帯の外傷性断裂,190582,190536,S
3,S53.3 内側側副靱帯の外傷性断裂,190583,190536,S
3,S53.4 肘の捻挫及びストレイン,190584,190536,S
3,S54 前腕の神経損傷,190585,190536,S
3,S54.0 前腕の尺骨神経損傷,190586,190536,S
3,S54.1 前腕の正中神経損傷,190587,190536,S
3,S54.2 前腕の橈骨神経損傷,190588,190536,S
3,S54.3 前腕の皮膚知覚神経損傷,190589,190536,S
3,S54.7 前腕の多発性神経損傷,190590,190536,S
3,S54.8 前腕のその他の神経損傷,190591,190536,S
3,S54.9 前腕の詳細不明の神経損傷,190592,190536,S
3,S55 前腕の血管損傷,190593,190536,S
3,S55.0 前腕の尺骨動脈損傷,190594,190536,S
3,S55.1 前腕の橈骨動脈損傷,190595,190536,S
3,S55.2 前腕の静脈損傷,190596,190536,S
3,S55.7 前腕の多発性血管損傷,190597,190536,S
3,S55.8 前腕のその他の血管損傷,190598,190536,S
3,S55.9 前腕の詳細不明の血管損傷,190599,190536,S
3,S56 前腕の筋及び腱の損傷,190600,190536,S
3,S56.0 前腕の母指の屈筋及び腱の損傷,190601,190536,S
3,S56.1 前腕のその他の指の屈筋及び腱の損傷,190602,190536,S
3,S56.2 前腕のその他の屈筋及び腱の損傷,190603,190536,S
3,S56.3 前腕の母指の伸筋又は外転筋及び腱の損傷,190604,190536,S
3,S56.4 前腕のその他の指の伸筋及び腱の損傷,190605,190536,S
3,S56.5 前腕のその他の伸筋及び腱の損傷,190606,190536,S
3,S56.7 前腕の筋及び腱の多発性損傷,190607,190536,S
3,S56.8 前腕のその他及び詳細不明の筋及び腱の損傷,190608,190536,S
3,S57 前腕の挫滅損傷,190609,190536,S
3,S57.0 肘の挫滅損傷,190610,190536,S
3,S57.8 前腕のその他の部位の挫滅損傷,190611,190536,S
3,S57.9 前腕の挫滅損傷,部位不明,190612,190536,S
3,S58 前腕の外傷性切断,190613,190536,S
3,S58.0 肘の外傷性切断,190614,190536,S
3,S58.1 肘と手首の間の外傷性切断,190615,190536,S
3,S58.9 前腕の外傷性切断,部位不明,190616,190536,S
3,S59 前腕のその他及び詳細不明の損傷,190617,190536,S
3,S59.7 前腕の多発性損傷,190618,190536,S
3,S59.8 前腕のその他の明示された損傷,190619,190536,S
3,S59.9 前腕の詳細不明の損傷,190620,190536,S
2,(S60-S69) 手首及び手の損傷(S60-S69),190621,190001,S
3,S60 手首及び手の表在損傷,190622,190621,S
3,S60.0 爪の傷害を伴わない指の挫傷,190623,190621,S
3,S60.1 爪の傷害を伴う指の挫傷,190624,190621,S
3,S60.2 手首及び手のその他の部位の挫傷,190625,190621,S
3,S60.7 手首及び手の多発性表在損傷,190626,190621,S
3,S60.8 手首及び手のその他の表在損傷,190627,190621,S
3,S60.9 手首及び手の表在損傷,詳細不明,190628,190621,S
3,S61 手首及び手の開放創,190629,190621,S
3,S61.0 爪の傷害を伴わない指の開放創,190630,190621,S
3,S61.1 爪の傷害を伴う指の開放創,190631,190621,S
3,S61.7 手首及び手の多発性開放創,190632,190621,S
3,S61.8 手首及び手のその他の部位の開放創,190633,190621,S
3,S61.9 手首及び手の開放創,部位不明,190634,190621,S
3,S62 手首及び手の骨折,190635,190621,S
3,S62.0 手の舟状骨骨折,190636,190621,S
3,S62.0A 手の舟状骨骨折,閉鎖性,190637,190621,S
3,S62.0B 手の舟状骨骨折,開放性,190638,190621,S
3,S62.1 その他の手根骨骨折,190639,190621,S
3,S62.1A その他の手根骨骨折,閉鎖性,190640,190621,S
3,S62.1B その他の手根骨骨折,開放性,190641,190621,S
3,S62.2 第1中手骨骨折,190642,190621,S
3,S62.2A 第1中手骨骨折,閉鎖性,190643,190621,S
3,S62.2B 第1中手骨骨折,開放性,190644,190621,S
3,S62.3 その他の中手骨骨折,190645,190621,S
3,S62.3A その他の中手骨骨折,閉鎖性,190646,190621,S
3,S62.3B その他の中手骨骨折,開放性,190647,190621,S
3,S62.4 中手骨の多発骨折,190648,190621,S
3,S62.4A 中手骨の多発骨折,閉鎖性,190649,190621,S
3,S62.4B 中手骨の多発骨折,開放性,190650,190621,S
3,S62.5 母指の骨折,190651,190621,S
3,S62.5A 母指の骨折,閉鎖性,190652,190621,S
3,S62.5B 母指の骨折,開放性,190653,190621,S
3,S62.6 その他の指の骨折,190654,190621,S
3,S62.6A その他の指の骨折,閉鎖性,190655,190621,S
3,S62.6B その他の指の骨折,開放性,190656,190621,S
3,S62.7 指の多発骨折,190657,190621,S
3,S62.7A 指の多発骨折,閉鎖性,190658,190621,S
3,S62.7B 指の多発骨折,開放性,190659,190621,S
3,S62.8 手首及び手のその他及び部位不明の骨折,190660,190621,S
3,S62.8A 手首及び手のその他及び部位不明の骨折,閉鎖性,190661,190621,S
3,S62.8B 手首及び手のその他及び部位不明の骨折,開放性,190662,190621,S
3,S63 手首及び手の関節及び靱帯の脱臼,捻挫及びストレイン,190663,190621,S
3,S63.0 手首の脱臼,190664,190621,S
3,S63.1 指の脱臼,190665,190621,S
3,S63.2 指の多発性脱臼,190666,190621,S
3,S63.3 手首及び手根の靱帯の外傷性断裂,190667,190621,S
3,S63.4 中手指節関節及び指節間関節の靱帯の外傷性断裂,190668,190621,S
